 D’oh!: Trump Tells Crowd In Richest County In America Its Economy Is A Disaster,0
 Madonna Has One Word To Describe Donald Trump’s Animal-Murdering Sons,0
WATCH: Dr. Ben Carson Explains Why He’s Endorsing Trump,0
Factbox: The race to the U.S. presidential nominations: How delegates are selected ,1
"DEFIANT NFL PLAYERS All Over The Place With Protests…Raise Fists, Kneel and Lock Arms After Trump Tweet To Respect Anthem [Video]",0
McConnell says deep State Department budget cuts won't pass,1
"5-STAR MOOCH Tells Graduates: “Every Single Day, I Wake Up In A House That Was Built By Slaves” [VIDEO]",0
Hungary not planning to move Israeli embassy to Jerusalem: PM,1
Some Syrian schools erase Assad but tensions rise over Kurdish,1
MUSLIM Illegal Alien Claims SEX WITH DEAD GIRL Is Not A Crime…Lawyers Fight To Have Charges Dropped,0
"Iran says jailed U.S. student, dual nationals lose spying appeal",1
"Malay woman to be Singapore president, puts minority representation on agenda",1
Clinton regrets calling 'half' of Trump supporters 'deplorable',1
"PROOF That Obama Interfered TWICE In Foreign Elections, Including Time He Used U.S. TAXPAYER MONEY To Defeat Conservative Israeli Leader [VIDEO]",0
ACTOR JAMES WOODS SHARES Hair-Raising Video That Shows Real Reason President Trump Refuses To Share In Angela Merkel’s Horrific Legacy,0
Obama says he is confident Europe will come up with prudent post-Brexit plan,1
FLORIDA: PARENTS of WIFE BEATING Husband Fly From India To Help Him Beat His “Disobedient” Wife…All 3 MIGHT Be Deported,0
Nearly half of Americans oppose Republican tax bill: Reuters/Ipsos poll,1
AWESOME PRO-GUN AD Removed From Airport After Complaints From Rainbows And Unicorn Liberals,0
Russia says Iraqi Kurds must act in concert with Baghdad,1
“DIRTY JOBS” HOST MIKE ROWE Absolutely Destroys Guy Who Called Him A White Nationalist,0
MICHELLE OBAMA TO HILLARY: “If You Can’t Run Your Own House…You Certainly Can’t Run The White House” [VIDEO],0
PRICELESS: Watch Bill Clinton Defend Hillary’s Criminal Activity in 1992 Presidential Debate,0
Republicans seek Trump presidency votes in Israel,1
OBNOXIOUS LEFTIST REPORTER IS REMOVED FROM TRUMP PRESS CONFERENCE…Trump Asks Security To Bring Him Back [VIDEO],0
Vampire scare prompts U.N. pullout from southern Malawi,1
Trump calls for a tax reform 'speed-up' in light of Hurricane Irma,1
"U.S. cannot trust Russia, Trump nominee for envoy to U.N. says",1
"AS HILLARY CRASHES AND BURNS… The Dems Look To A Recycled Rich White Guy To Save Their “Diverse, Working Class” Party",0
THE TRUTH ABOUT Phony Global Warming: Why Our Snake-Oil-Salesman-In-Chief Is So Desperate To Sell Americans On This LIE,0
"Exclusive: Trump vows to fix or scrap South Korea trade deal, wants missile system payment",1
"Obama, ASEAN discuss South China Sea tensions, but no joint mention of China",1
DNC CHAIR Pulls Tired Race Card: Claims “Racism” and “Voter Suppression” in GOP Playbook [Video],0
Trump foundation stops fundraising in New York state,1
"ROSIE O’DONNELL Gets A Tongue Lashing For Her Attack On Barron Trump: “Why Don’t You Worry About Your Own Children, And Why They Don’t Want To Be With You” [VIDEO]",0
 Elizabeth Warren HUMILIATES Trump For His Sexist Late Night Temper Tantrum,0
"U.S. challenged by rising North Korea tensions, Russia urges calm",1
"Trump postpones New Hampshire rally over shooting, still plans major speech",1
 Trump Got Put Through A Sanity Test And It DID NOT End Well (VIDEO),0
Van Niekerk forced to work his way to tantalizing 400m final,1
" Trump F**ks Up His First Raid, Gets Navy Seal KILLED For the DUMBEST Reason (DETAILS)",0
 WATCH: Retired Alabama Cop: We Were Told To Keep Roy Moore Away From High School Cheerleaders,0
Trump adviser from Wall Street backs U.S. bank breakup law,1
OBAMA’S LAST MOVE: Here’s How He’ll Force Suburbs To Become Less White And Less Wealthy,0
 The Internet Rips Trump Adviser’s Face Off After Saying Sean Spicer Is Always ‘100 Percent Correct’,0
Pope Francis consulted psychoanalyst in 1970s: book,1
Suspicious substance at Cruz's Houston headquarters is non-toxic,1
Democrats in U.S. Congress urge review of Amazon's Whole Foods deal,1
Italy's interior minister meets Libyan mayors over people smuggling,1
Israeli brass casts doubt on blaming shelling on Hezbollah,1
Senior ex-CIA official: Putin made Trump 'an unwitting agent' of Russia,1
‘Man Bites Dog’: New York Times Does Some Actual Journalism,0
Hilltop tribe's bitterness a challenge for Libya peace effort,1
"TRUMP EFFECT? ONLY DAYS AFTER MEETING With President Trump, Pope Francis Delivers SURPRISING Message To Italian Workers",0
VOTE FOR A DEMOCRAT In This State…Get A Prize! Does Anyone Care That Democrats Are Stealing Our Election?,0
YOU CAN’T MAKE THIS UP: Black Man Wins $1.6 Million After Suing Black Owned Restaurant For…Wait for it…Favoring Hispanics,0
Bell-Boeing wins $545 million U.S. defense contract: Pentagon,1
U.S. lawmaker wounded in June shooting discharged from hospital,1
HYPOCRISY: DEMOCRAT SENATOR Criticizes President Trump For Moving U.S. Embassy To Jerusalem After She Voted To Move U.S. Embassy To Jerusalem,0
"Smart Cities, Androids, Technocracy, Kevin Spacey, Corey Feldman: Boiler Room EP #134",0
JAMES COMEY’S Bombshell Pre-Testimony Statement,0
 Nate Silver’s Election Autopsy And Reason For Hillary’s Loss Will INFURIATE Everyone (TWEET),0
Fire in Bangladesh textile factory kills six,1
China says U.S. should respect concerns on Taiwan,1
PRESIDENT TRUMP SLAM DUNKS Golden State NBA Punk Stephen Curry Who Bragged About Not Going To White House To Celebrate Championship,0
U.S. House Republicans weaken ethics body as they return to Congress,1
 This Is How Trump Could Win In A Landslide – Prepare To Laugh,0
" Trump Whines That FAKE Media Won’t Report His Nonexistent Accomplishments, Gets STOMPED (TWEETS)",0
Neo-Nazi group moves to 'Dark Web' after website goes down,1
 Donald Trump Gets HUMILIATED In The Most Epic Way By A Muslim U.S. Marine,0
BILLION DOLLAR BUNGLE! U.S. FOREIGN EMBASSY CONSTRUCTION IN MEXICO EXPLODES,0
Russia moves to shelter banks funding arms makers from sanctions,1
THE WORLD SHOULD BE OUTRAGED By Sweden’s Reward System For Returning Jihadists,0
Tanzania shuts down another 'days numbered' newspaper,1
THE LOST VIDEO: Watch MSNBC’S Mika Shamelessly Flirt With Donald Trump [VIDEO],0
Ex-Georgian leader Saakashvili barges across Ukraine border,1
Judicial panel members consider legal brief in Apple case: sources,1
Trump 'unbelievably impressed' with Sen. Sessions: statement,1
 Dan Rather Takes Kellyanne Conway To The Woodshed; Advises The Media On How To Handle Lies,0
 Donald Trump Just Totally Melted Down On Live Television (VIDEO),0
Senate intel panel wants to interview everyone at Trump Jr.'s Russia meeting,1
 Trump Trolls Try KILLING Megyn Kelly’s Book And Amazon Isn’t Having Any Of Their Sh*t,0
EU Parliament's Brexit coordinator urges May to address chamber,1
"U.N. tiptoes around Trump stance on torture, refugees",1
LIBS ON TWITTER Go Nuts Over Kellyanne Conway’s Shoes On Couch In Oval Office…They Probably Forgot These Obama Pics…Or What Bill Clinton Did In The Oval Office,0
THE ONE PARAGRAPH You Need To Read From The JFK Files That Could Change Everything,0
Details of military transgender policy being worked out: White House,1
 Member Of Trump Team Resigns In Disgrace To Stop Media From Asking About This,0
Turkey says Myanmar allows first foreign aid deliveries,1
"LEFTIST MEDIA DESTROYED Mike Flynn, Cracked Jokes After Horrible LIE Obama’s National Security Advisor Told Media, Families Of Benghazi Victims [VIDEO]",0
BEYOND SICK! CNN Runs Segment To Explain How Obama Appointee Will Take Over As President If Both Trump And Pence Are Assassinated At Inauguration [VIDEO],0
A MUST WATCH: The Islamization Of Our Schools [Video],0
 Trump Just Made His 2 Most DUNDERHEADED Moves Yet After Firing Comey (DETAILS),0
Trump nominates Columbia professor Jackson for seat on SEC,1
 This ‘Daily Show’ Reunion Is Exactly What America Needs Right Now,0
Norway's Liberal Party seeks to join government,1
Opponents sharpen knives over impending U.S. payday loan rule,1
ABSOLUTELY STUNNING VIDEO Shows How One Hacker Can Totally Change The Outcome Of Our Elections [VIDEO],0
UPDATE: UNDER PRESSURE? MISS USA Just Flip Flopped On Healthcare [VIDEO],0
 Sanders Fans Break Fundraising Site After NH Primary Win (VIDEO/TWEETS),0
Obama says world must unite to defeat terrorism,1
"JOE BIDEN’S SHOCKING ANNOUNCEMENT: “What the hell, man?” [Video]",0
LET THE REPARATIONS BEGIN: Rahm Emanuel Uses $5.5 Million Taxpayer Dollars To Gain Favor With Chicago’s Black Voters,0
"KARMA: Manufactured Race War Backfires…Missou Loses Top Football Recruit, Says “Their campus is out of control.”",0
" Don Jr. Tries To Mock Al Franken’s Resignation, Backfires Immediately",0
"To beat Zika in Rio, WHO prescribes safe sex and avoiding poor areas",1
"Obama likely to discuss TPP, Puerto Rico with Republican leaders: White House",1
Senate Republicans tie tax plan to repeal of key Obamacare mandate,1
"BLACK AMERICAN On How I Became A Republican: “If You’re Voting’ Democrat, It’s Cuz You Want The (Food) Stamps…Get Your A*S Up And Get To Work, ******* Make America Great Again” [VIDEO]",0
At least five killed in east Congo clashes: Human Rights Watch,1
Ruling Nationals recover support in jittery New Zealand election campaign,1
Maine governor orders partial shutdown with budget in limbo,1
UNCENSORED VIDEO: Real New Yorkers’ Opinions On TRUMP,0
Iraqi MPs want parliament to discuss U.S. travel curbs,1
Mattis welcomes naming of Trump's top security adviser: Pentagon,1
" Obama Does NOT Hold Back, BLASTS ‘Sheepish’ Republicans On SCOTUS Obstruction",0
 Republicans In Congress Want To Give Donald Trump Unrestricted War Powers,0
 Here’s The One Thing That Scares Trump And His Racist Followers (VIDEO),0
"HELL FREEZES OVER…Or Does It? [Video] Hundreds Of Muslims In Dearborn, MI Take To Streets To Protest ISIS",0
 Donald Trump Throws Temper Tantrum After FBI Doesn’t Charge Hillary Clinton (TWEETS),0
"BREAKING NEWS: PRESIDENT TRUMP SPEAKS Out On #Charlottesville Tragedy, After Car Plows Through Protesters…1 DEAD…19 Injured…”We Are All Americans First”",0
Clinton outpaces rivals in drug company donations,1
Boys 'cried from barred windows' as Islamic school blaze kills 23 in Malaysia,1
Obama takes Supreme Court fight to Republican senators' home turf,1
"President and First Lady Arrive in Texas: Serve Food, Hand Out Coloring Books: ‘We are with you’ [Video]",0
" Hollywood Secretly Made This Trump Movie Starring Johnny Depp, And It’s Amazing (VIDEO/IMAGES)",0
" ‘Empire’ Takes On Racist Police Violence, Guns In America In Breathtaking New Song (VIDEO)",0
GAG! HOLLYWOOD LATINOS Gush Over Hillary In Nevada Race Against Sanders: “I’d like to Netflix and chill with her”,0
Difficult migration debate looms as African and EU leaders meet,1
"MEET CONSERVATIVE MUSLIM Steve Bannon Hired For Key Position At Breitbart: Only Thing Left Knows Are “Smears, lies, hate, libel, defamation, and an abdication of decency”",0
THOUSANDS OF TEA PARTY TARGETING EMAILS FOUND: Judicial Watch President: “Corruption at the IRS is astounding”,0
 Watch: Is This Proof Trump Is Unfit for Service?,0
OBAMA USES WORLD STAGE To Announce Plans For Executive Action On Gun Control In U.S.,0
9 YEAR OLD Stands Up For First Amendment Right After Being BANNED From Wearing “Make America Great Again” Hat To School,0
TESTY SHEILA JACKSON LEE Challenges Trump’s Budget Director: “You’re not a doctor?”…Director: “Are you?” [Video],0
DC Park Police Raid and Tear Down ‘Anti-Trump’ Camp Occupying DC Park [VIDEO],0
Climate scientists adjust as Trump builds team of oil allies,1
U.S. does not recognize Kurdish independence vote in Iraq: Tillerson,1
 Trump: I Won’t Stop Tweeting Even Though The ‘FAKE MSM’ Is Trying To Stop Me,0
WHAT THE HECK HAPPENED TO THE 2006 SECURE BORDER FENCE ACT?,0
Green groups criticize Trump pick for White House environmental policy post,1
Thailand approves $2.2 billion in help for rice farmers,1
 Colbert Lays Waste To Fallen Candidates After Iowa In This Hilarious ‘Tribute’ (VIDEO),0
PRESIDENT TRUMP Makes Room Erupt in Laughter with Hilarious Story At State Banquet In Japan [Video],0
Senator asks ethics office to review Trump hotel payments,1
Polling places become battleground in U.S. voting rights fight,1
Trump speaks with Palestinian leader Abbas - source,1
(VIDEO) ICE DIRECTOR: AGENTS COULD BE FIRED IF THEY DON’T ENFORCE OBAMA’S LAWLESS IMMIGRATION POLICY,0
House Speaker Ryan says special counsel should not be fired: Fox News Sunday,1
 CNN Just TORPEDOED Donald Trump With Facts To PROVE He Lied About Them Again,0
Moldova recalls ambassador from Moscow as dispute escalates,1
Boiler Room #90 – Downtown Brown and The Loss & Curse of Celebrity,0
Police reveal names of Orlando club shooting victims,1
At least 12 dead in bus crash on excursion to Mexican ruins,1
"Promote peace, China's Xi tells soldiers at first overseas base",1
"CULT CRIMES, MASS SHOOTINGS & MEDIA MIND CONTROL: Natural Born Killers (1994)",0
 Lewandowski To Fox News: Apologizing To The Reporter I Assaulted Is ‘Unrealistic’,0
"CNN Fake News vs Real News: First Images of Abandoned Terrorist Facilities in East Aleppo, Not From CNN",0
"Uzbekistan drops use of students, teachers, nurses as cotton-pickers: PM",1
Trump presidency to create high anxiety among Asian allies,1
Trump apologizes for lewd talk caught on live microphone in 2005,1
South Africa's Ramaphosa gets most nominations ahead of ANC leadership vote,1
"Serbian, Croatian police detain 17 for smuggling migrants to EU",1
"Berlusconi eyes political resurrection, unhindered by sex scandals",1
 Trump’s Ignorance Is Going To Turn The GOP Convention Into A World Class Clusterf*ck,0
"BREAKING NEWS: WATCH VIOLENT ANTIFA Cowards ATTACK, Drag Female Senior Citizen Holding US Flag At PRO-FREE SPEECH Rally In Boston…Successfully SHUT DOWN RALLY",0
Trump calls Democrats 'party of slavery' in minority outreach effort,1
"Biden, Poroshenko discuss reforms needed in Ukraine: White House",1
WATCH: “NASTY” SAN JUAN MAYOR Continues To Bite The Hand That Feeds The People Who Elected Her,0
"Japan's PM Abe meets Trump, says confident can build trust",1
SHERIFF CLARKE HAMMERS HOME THE TRUTH: Protesters Against Trump Are ‘A Conglomeration of Misfits’ [Video],0
Ukraine says hopes for continued support against Russia from U.S. under Trump,1
"North Korea deepening economic, diplomatic isolation: Mattis",1
Clinton heavily favored to win Electoral College: poll,1
 Trump Gets Revenge On Women’s March By Signing Executive Order That Will Kill A Bunch Of Women And Girls,0
Violent street protests break out in Haiti over tax hikes,1
 DISGUSTING GOP Plan Would Make People Prove They Are Worthy Of Healthcare,0
Tories lead for the first time since June election: Times,1
 Joy Behar Just SHREDDED Trump After He Praised Putin And Slammed Obama (VIDEO),0
UN Physically Removes Independent Media From NYC HQ For Exposing Institutional Corruption,0
BOOM! CUSTOMS AGENTS IGNORE Obama Appointed Judge’s Court Order…ENFORCE Trump’s Travel Ban,0
WIKILEAKS HITS BACK At Lying Political Hack James Clapper…Testimony On The Hill Highly Partisan! [Video],0
Zimbabwe's Mnangagwa to be sworn in as president on Friday: state broadcaster,1
"Greek police raids find explosives, nine held over links to banned Turkish group",1
Factbox: Where key U.S. Republican senators stand on healthcare bill,1
Venezuela's Maduro offers to help Trump fight drugs,1
"WATCH OBAMA AWKWARDLY AND ANGRILY Tell Audience To ‘Choose Hope!’ Six Times In A Row…Looks nervous, doesn’t he?",0
U.S. Treasury vows no special treatment for Trump in investment reviews,1
TOP 10 TWEETS From Democrat Debate,0
PRICELESS! WATCH MSNBC HOST’S Shocked Response When GOP Lawmaker Calls For “Purge” of “Deep State” FBI and DOJ,0
THE WHITE HOUSE RELEASES Portrait Of First Lady Melania Trump…And It’s Spectacular,0
Trump to nominate Raytheon lobbyist for Army secretary,1
Trump eyeing Mnuchin and Ross for economy jobs: Icahn,1
[VIDEO] YEP…GUN-CONTROL BILL SAID THAT TODAY: “You can’t have people walking around with guns”,0
CHICK-FIL-A Caves To Gay Mafia And Does Unthinkable In New NYC Store,0
Obama says made specific suggestions to Trump during 'cordial' conversations,1
Trump-backed candidate for Senate heads to Alabama run-off,1
Puerto Rico GO bondholders issue proposal for restructuring,1
"GAY VOTERS AND #BlackLivesMatter TO OBAMA, But Kids With Cancer…Not So Much",0
NANCY PELOSI GIGGLES LIKE A CHILD: Says It’s Hard to Call Donald Trump President Trump,0
[VIDEO] HOW POLITICAL CORRECTNESS Will Be The Cause Of Death For Europe…Will We Allow America To Be Next?,0
WATCH SHERIFF CLARKE Take Down Liberal Pundit Claiming Sexism In Hillary Scandal [Video],0
Colombia ex-rebels begin building 'commune' cities in rural areas,1
 Chelsea Handler Hilariously Trashes Trump’s Sons In Comparison To President Obama’s Daughters,0
 Even Trump’s New Campaign Manager Demanded He Release His Taxes (VIDEO),0
WOW! FBI SUED Over Andrew Breitbart Records Request…What Are They Withholding?,0
 WATCH: It Just Hit A Trump Supporter That Repealing Obamacare Will Destroy His Life,0
TRANSPORTATION SECRETARY: Unequal Distribution of Sidewalks Keeps Poor From “Shot At The American Dream”,0
Senate panel sets hearing for agriculture trade negotiator nominee,1
 Trump Advisor’s Stupidity Makes CNN Host EXPLODE In Battle Over Climate Change (VIDEO),0
German Social Democrats vow to rebuild in opposition after election drubbing,1
 Black Caucus Demands Action: Calls On Congress To Hold Gun Vote In Wake Of Dallas Tragedy,0
 Trump’s Problems With Women Get Worse As Another Beauty Queen Comes Forward With Assault Story,0
Zimbabwe's opposition leader Tsvangirai back in South African hospital,1
 The GOP Will Hate This Humiliating Fact Harry Reid Just Pointed Out About SCOTUS Nominations,0
SUNDAY SCREENING: Counter Intelligence – ‘The Strategy of Tension’,0
"Trump would freeze new federal regulations, revive Keystone: speech",1
"More than half of schools in Boko Haram's region are shut, UNICEF says",1
WATCH: MUSLIM WOMAN ADMITS OBAMA CAME TO MOSQUE TO GET VOTES…Human Rights Attorney Destroys Obama’s Decision,0
WATCH OUT RINOS AND DEMOCRATS! The 7 Senate Seats Most Likely to Flip,0
" The World To Trump: F*ck Off, You Did Not ‘Inherit A Mess’ From Obama (VIDEO)",0
 WATCH: Fox News Gets OWNED By Police Chief For Demonizing Immigrants In Minnesota,0
 WATCH: Trump Assumes Black Reporter Can Set Up A Meeting With Black Lawmakers For Him,0
TV star urges protests as his lead shrinks in Honduras vote,1
Exclusive: Immigration judges headed to 12 U.S. cities to speed deportations,1
 Pastor Who Prayed At Trump’s Inauguration Takes DACA Decision To The Woodshed,0
Trump Was Right: Latest Arrests Prove Threats to Jewish Centers in US Were False Flags,0
"COMMUNIST SYMPATHIZER NYC MAYOR DEBLASIO Encourages Anti-Trump Protesters To Keep Going: “the more people fight back, the more it takes away his power”",0
CLASSIC! COLLEGE SNOWFLAKE Demolished By The GREAT Andrew Breitbart [VIDEO],0
 Bristol Palin’s Absurd Blog Post About Gun Safety Will Make You Weep For Her Children (VIDEO),0
 That Time Mike Pence Begged Congress Not To Fund Hurricane Katrina Relief (VIDEO),0
U.S. appeals court rejects challenge to Trump voter fraud panel,1
"On Shanghai outskirts, some residents unmoved as China unveils leadership",1
TUCKER CARLSON Shocked At Lawyer’s Delusion On Rejection Of Voter ID Law In Texas [Video],0
 ‘#1 In Bigotry’: Twitter EVISCERATES Mississippi Gov. Over Anti-Gay Law,0
TRUMP: “We have to get them out” Says He’ll Deport 11 Million Illegal Aliens In 18-24 Months,0
Trump wants more U.S.-Israeli trade with narrower U.S. deficit,1
Green Republicans resist Trump's climate denial in Cleveland,1
Hundreds march in Sydney for asylum seekers ahead of PNG camp closure,1
"Istanbul's Ataturk airport reopens after jet crash, Turkish Airlines CEO says",1
'We're not Catalonia': Italy's separatists tread softly toward autonomy,1
"Exclusive: Grand jury subpoenas issued in relation to Russian lawyer, Trump Jr. meeting  - sources",1
" Trump Is Now Faking Poll Numbers To Claim He’s Winning, Clearly Insane (IMAGES)",0
"HILLARY’S CAMPAIGN MANAGER STAMMERS When Asked Why Using Trump’s Stolen Tax Returns Are Okay, But Wikileaks Emails Aren’t [VIDEO]",0
"[VIDEO] OUR DIVIDER IN CHIEF, BARACK OBAMA, INVOKES “N” WORD During Interview",0
Saudi king receives Palestinian president Abbas,1
Germany says U.S. informed it of missile strikes shortly before launch,1
DOJ’s JEFF SESSIONS Opens Investigation Into What The FBI Told The FISA Court About The “Fake” Dossier To Get Warrants,0
Senator McCain says has 'concerns' about Tillerson nomination,1
 Trump BUSTED Giving The Middle Finger To Italy’s Prime Minister (VIDEO),0
"The Final Control: TPP, TTIP, TISA Global Corporate Takeover",0
Trump wades in on flap over L.L. Bean boycott threats,1
"Professors head to courts, threaten strike after Estacio layoffs in Brazil",1
HILLARY 2016: THE CHAMPION OF THE LITTLE PEOPLE IS SELLING THEM OVERPRICED CHACHKIES,0
"Northern Ireland must leave EU on same terms as rest of UK, DUP leader Foster says",1
GAME OVER SNOWFLAKES! TRUMP Channels Reagan…Threatens Violent Berkeley College Rioters…COMPARE TO REAGAN’S No Nonsense Response To Berkeley Rioters In 1966 [VIDEO],0
Milwaukee County sheriff rescinds Homeland Security job: media,1
WATCH WHAT HAPPENS When Guy Makes Undercover Video: Applies For Min Wage Jobs…Says He’s “Under FBI Investigation” [VIDEO],0
 Twitter HUMILIATES Trump For Bragging About George W. Bush Attending Inauguration,0
" Top Lawyers Go After Trump, Offer To Defend His Accusers FOR FREE (TWEETS)",0
WAS HIS DEATH COINCIDENTAL? [VIDEO] He Warned Us Obama Would Divide Us By Race And Class…He Claimed He Had Proof…Then Suddenly He Died,0
 Trump Just TOTALLY Screwed Our Military And Their Children,0
U.N. asks urgent reforms to end arbitrary detention in Sri Lanka,1
"Kenya opposition leader: supporters should boycott polls, hold prayers",1
" Trump Just Bailed On His Own Pittsburgh Not Paris Rally, The Reason Why Is Infuriating",0
SHOULD THIS RACIST GIRL BE FIRED FOR BEHAVING LIKE OUR FIRST LADY?,0
 North Carolina Republicans Move To SABOTAGE Executive Branch Because Democrat Was Elected Governor,0
Hurricane relief efforts delay deployment of U.S. troops to Afghanistan,1
Potential Trump high court nominee mocked him on Twitter,1
Bezos-Owned Washington Post Running PR for Bezos-Owned Amazon ‘HQ2’,0
DC WAITRESS Who Admits To Being Prejudiced…Gets Big Surprise From White Trump Supporters After She Participated In Women’s March,0
THIS ONE STATEMENT IS THE KEY TO THE 2016 ELECTION: “Everybody better understand this” [VIDEO],0
South Africa's Ramaphosa steps up criticism ahead of ANC leadership vote,1
"Amid opposition, Trump makes low budget request for Mexico border wall",1
 Seven-Year-Old Boy Accidentally Kills Father With High-Powered Rifle,0
"WATCH SEAN SPICER Slam Hillary With Great Sports Analogy On Election Loss: “Look, I’m a Patriots fan…” [Video]",0
"Warren, Kaine, Castro on Clinton running-mate short list: AP",1
Haley lends Trump team diversity but little diplomatic heft,1
" The Daily Show Turned Trump’s Own Words Into A Hip Hop Song, And It’s Glorious (VIDEO)",0
Trump to Clinton: 'No more Mr. Nice Guy',1
Trump paid $38 million in taxes in 2005: White House,1
THE LITTLEST MARINE Describes Meeting President Trump at Arlington: Awesome! [Video],0
"5-STAR MOOCH, HER TAXPAYER FUNDED MOM And Meryl Streep Travel To Africa To Discuss “Gender Inequality”",0
Diplomats search for way to save trade system after U.S. vetoes judges,1
FLASHBACK: Mark Steyn: Why The US Is Becoming A Banana Republic [Video],0
" OOPS: Trump’s ‘Voter Fraud’ Panel BACKFIRES On Him, Wants To Investigate Russian Meddling In 2016 Election",0
ADMIRAL JAMES “ACE” LYONS WARNS: What The Joint Chiefs Should Do To Stop The Transformation Of Our Military,0
"Factbox: Trump budget boosts military, slashes domestic programs",1
WHOA! FBI’S COMEY DEFIED DOJ’S LORETTA LYNCH In Sending Letter To Congress…This Just Got Uglier!,0
Embattled Chicago prosecutor defeated in election primary,1
Philippines' Duterte takes aim at graft agency head for query on his wealth,1
" Trump Throws An EPIC, Brain-Melting Tantrum After Putin Responds To The Whole ‘Pee’ Thing (TWEETS)",0
 Republican Senator Just Had A Priest Thrown In Jail For Protesting Trumpcare (VIDEO),0
REPORTER CONFRONTS State Department Over DC Visit By Al Qaeda Tied Terror Group [Video],0
 Megyn Kelly Desperately Attempts To Rescue Kasich From His Sexist Comments (VIDEO),0
Too early to talk about Lebanon's government resigning: parliament speaker,1
"Families of Japanese abducted by North Korea meet Trump, but want action",1
Pence tells U.N. that America first does not mean America alone,1
" Republicans Silenced Elizabeth Warren For Opposing Jeff Sessions, But Her Response Will TERRIFY Them (TWEETS)",0
Brother of Marseille attacker arrested in Italy: police,1
Argentina blocks two activists from entry on eve of WTO meeting,1
IT ONLY TOOK ONE TWEET FROM PRESIDENT TRUMP For Billionaires To Open Up Their Wallets For This “FIGHTER!”,0
 Sony Desperately Trying To Kill ‘Borat’ Actor’s New Movie Because Of Scene Where Trump Gets AIDS,0
Turkey hunts 42 university staff in post-coup crackdown: source,1
Control of Virginia state House at stake as recounts begin,1
 Rep. Ted Lieu Issues Blistering Takedown Of Trump’s Illegal Missile Strike (VIDEO),0
Trump accuses Cruz of stealing Iowa caucuses through 'fraud',1
UK electoral body says investigating Labour-backing campaign group Momentum,1
Former DNC Chair ‘Felt Like A Slave’… Wanted to Replace Hillary With One Of Two Options After Fainting Spell Gave Campaign ‘Odor of Failure’,0
Soccer star Weah to face vice president in Liberian presidential run-off,1
"Saudi Prince Lectures America On Democracy, Calling For ‘NEVER TRUMP’",0
Trump to host Sept. 18 meeting of world leaders on U.N. reform,1
" Trump Just Had The Most AWKWARD Moment With Saudi Crown Prince, HUMILIATES Himself (VIDEO)",0
Republican Senator Daines says he will support tax bill -statement,1
"White House: Trump considering Powell, Taylor for either Fed chair or vice chair",1
 The Trump Campaign Paid Don Jr’s Lawyer A Vast Amount Of Money Just Before Scandal Broke (IMAGES),0
"British PM May should call a leadership contest, former party chairman says",1
Trump says 'we have a great relationship with China' after critical tweet,1
UK's Prince William's daughter Charlotte to start at nursery next year,1
Kremlin calls updated U.S. sanctions on Russia extremely negative,1
Ku Klux Klan newspaper declares support for Trump,1
 National Park Service Officials HILARIOUSLY Troll Trump Over Silencing Government Agencies (TWEETS),0
U.S. visas to six Muslim nations drop after Supreme Court backs travel ban,1
 Trump’s Pick For Supreme Court Justice Shows Just How Pathetic He Really Is (VIDEO),0
[VIDEO] BALTIMORE MAYOR TRIES TO EMBARRASS FOX NEWS REPORTER…White House Suggests Gun Control Will Solve Crime In Baltimore,0
TRUMP SUPPORTERS STORM MAXINE WATERS TOWN HALL…Demand Entry After Being Denied…”Let us in!” [Video],0
Finnish president has strong poll lead ahead of January elections,1
U.S. judge bars Colorado from enforcing law banning voter 'selfies',1
 House Republicans Just Introduced Bill To Slash Social Security,0
China speculators target 'Huning' elevator firm on political namesake's promotion,1
" Woman Gatecrashes Own Funeral, To Great Surprise Of Husband Who Hired Hitmen To Kill Her (VIDEO)",0
SARAH HUCKABEE-SANDERS Destroys Room Full Of Fake News Reporters…Encourages Every American To Watch Video Exposing #VeryFakeNews CNN [VIDEO],0
Ukraine MPs vote to withdraw law to spur creation of anti-corruption court,1
WIKILEAKS: Hillary Clinton Plants Anti-Gun Radicals At Town Hall: “Make gun control a top priority” [Video],0
 Racist GOP Rep. Steve King Goes BALLISTIC Over Trump’s DACA Deal,0
Sanders supporters seethe over Clinton's leaked remarks to Wall St.,1
 Bernie Sanders Has a Message For Native Americans And All Of America Needs To Hear It (VIDEO),0
NORDSTROM STOCK TAKES NOSEDIVE After Trump Tweets About Their Decision To Discontinue Ivanka’s Brand,0
WOOHOO! CARRIER EMPLOYEE Tells How He Found Out His Job Was Saved By Trump: “Thanks for sticking to your word” [Video],0
 The Leaker-In-Chief Just Tweeted Classified Info To His 35 Million Followers,0
" Kellyanne Conway Agrees With Comparison Of Obama Appointees To Terrorists, Whines About Obstruction",0
TWISTED LIBERAL KINDERGARTEN Teacher Allows Transgender Student To “REVEAL” Her “TRUE GENDER” To Class,0
"FBI INVESTIGATION Into HILLARY’S Email Server Entering “Very, very dangerous phase” [VIDEO]",0
TYRA FOR TRUMP Hammers The Media On Their Bias Against Trump! [Video],0
"Trump visit could be 'turning point' on North Korea policy, says Moon",1
"For inspiration, new Democratic stars look to Elizabeth Warren",1
 The NRA Is ‘Proud’ That They Just Made A Viral Video Telling Supporters To Shoot Protesters,0
